planner,seed,ablation,metric,trace_hash,events,pairs,rejected_actions,roc_auc,precision,recall,f1,precision_at_k,adjusted_rand,nmi,within_mean,between_mean,separation
NaiveUniform,23,without_funding,Route,b058389b92f64591f63797fc15265cd637571968ec100f7fe07c945752fe42e5,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,23,without_funding,BalanceRank,b058389b92f64591f63797fc15265cd637571968ec100f7fe07c945752fe42e5,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,none,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.70312500,1.00000000,0.82568807,1.00000000,0.71794872,0.90519722,,,
NaiveUniform,37,none,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,none,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,none,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,none,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,none,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,none,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,none,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,none,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,without_timing,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,37,without_timing,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,without_timing,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,without_timing,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,without_timing,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_timing,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_timing,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_timing,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,without_timing,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,without_amount,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,37,without_amount,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,without_amount,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,without_amount,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,without_amount,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_amount,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_amount,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_amount,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,without_amount,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,without_sequence,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,37,without_sequence,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,without_sequence,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,without_sequence,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,without_sequence,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_sequence,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_sequence,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_sequence,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,without_sequence,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,without_synchrony,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.42857143,1.00000000,0.60000000,1.00000000,0.54166667,0.82234155,,,
NaiveUniform,37,without_synchrony,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,without_synchrony,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,without_synchrony,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,without_synchrony,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_synchrony,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_synchrony,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_synchrony,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,without_synchrony,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,37,without_funding,composite,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.42857143,1.00000000,0.60000000,1.00000000,0.54166667,0.82234155,,,
NaiveUniform,37,without_funding,Timing,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,37,without_funding,Amount,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,37,without_funding,Sequence,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,37,without_funding,Destination,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_funding,Synchrony,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_funding,Funding,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,37,without_funding,Route,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,37,without_funding,BalanceRank,a7eb77a71941cf4fb573b17aeec936ae43fc52ab8369be6ae117342ebad695f4,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,51,none,composite,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.70312500,1.00000000,0.82568807,1.00000000,0.71794872,0.90519722,,,
NaiveUniform,51,none,Timing,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,51,none,Amount,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,51,none,Sequence,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,51,none,Destination,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,none,Synchrony,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,none,Funding,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,none,Route,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,51,none,BalanceRank,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,51,without_timing,composite,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,51,without_timing,Timing,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,51,without_timing,Amount,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,51,without_timing,Sequence,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,51,without_timing,Destination,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_timing,Synchrony,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_timing,Funding,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_timing,Route,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,51,without_timing,BalanceRank,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,51,without_amount,composite,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,51,without_amount,Timing,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,51,without_amount,Amount,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,51,without_amount,Sequence,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,51,without_amount,Destination,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_amount,Synchrony,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_amount,Funding,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_amount,Route,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,51,without_amount,BalanceRank,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,51,without_sequence,composite,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,
NaiveUniform,51,without_sequence,Timing,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,51,without_sequence,Amount,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,51,without_sequence,Sequence,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
NaiveUniform,51,without_sequence,Destination,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_sequence,Synchrony,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_sequence,Funding,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
NaiveUniform,51,without_sequence,Route,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.77777778,0.18367347,1.00000000,0.31034483,0.18444444,0.18518519,0.54866200,1.00000000,0.44444444,0.55555556
NaiveUniform,51,without_sequence,BalanceRank,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
NaiveUniform,51,without_synchrony,composite,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.42857143,1.00000000,0.60000000,1.00000000,0.54166667,0.82234155,,,
NaiveUniform,51,without_synchrony,Timing,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.68666667,0.09090909,1.00000000,0.16666667,0.11777778,0.00000000,0.00000000,1.00000000,0.92710213,0.07289787
NaiveUniform,51,without_synchrony,Amount,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,1.00000000,0.11111111,1.00000000,0.20000000,1.00000000,0.04347826,0.37574159,1.00000000,0.67000000,0.33000000
NaiveUniform,51,without_synchrony,Sequence,2057498b1a6e502edd8da3cea92c92997616bdefda92be7a811b57ce443abd61,6000,4950,0,0.91111111,0.36000000,1.00000000,0.52941176,0.34888889,0.45679012,0.77026959,1.00000000,0.17777778,0.82222222
